Gene	length
lncRNA:CR32658	1009
lncRNA:CR32660	571
lncRNA:CR32661	873
lncRNA:CR32690	890
lncRNA:CR32730	4251
lncRNA:CR32773	223710
lncRNA:CR32835	2653
lncRNA:CR33218	668
lncRNA:CR33938	605
lncRNA:CR33942	561
lncRNA:CR33948	295
lncRNA:CR33963	1171
lncRNA:CR33987	1047
lncRNA:CR34006	1881
lncRNA:CR34024	616
lncRNA:CR34044	1736
lncRNA:CR34046	514
lncRNA:CR34047	1420
lncRNA:CR34052	507
lncRNA:CR34335	361
lncRNA:CR40053	1433
lncRNA:CR40172	795
lncRNA:CR40341	834
lncRNA:CR40465	634
lncRNA:CR40469	214
lncRNA:CR40629	885
lncRNA:CR40719	435
lncRNA:CR40947	348
lncRNA:CR41257	663
lncRNA:CR41352	394
lncRNA:CR41443	1351
lncRNA:CR41601	759
lncRNA:CR42491	1196
lncRNA:CR42549	3703
lncRNA:CR42646	4105
lncRNA:CR42651	7584
lncRNA:CR42657	1107
lncRNA:CR42696	455
lncRNA:CR42715	402
lncRNA:CR42719	1020
lncRNA:CR42721	12679
lncRNA:CR42735	445
lncRNA:CR42736	710
lncRNA:CR42746	1168
lncRNA:CR42755	1451
lncRNA:CR42756	623
lncRNA:CR42765	796
lncRNA:CR42767	928
lncRNA:CR42790	1416
lncRNA:CR42791	464
lncRNA:CR42794	538
lncRNA:CR42836	774
lncRNA:CR42839	3753
lncRNA:CR42844	571
lncRNA:CR42850	1980
lncRNA:CR42858	780
lncRNA:CR42859	2154
lncRNA:CR42861	549
lncRNA:CR42862	6859
lncRNA:CR42868	406
lncRNA:CR42874	1445
lncRNA:CR42875	981
lncRNA:CR43051	566
lncRNA:CR43053	652
lncRNA:CR43097	1164
lncRNA:CR43104	1073
lncRNA:CR43126	5339
lncRNA:CR43130	1481
lncRNA:CR43132	1657
lncRNA:CR43144	625
lncRNA:CR43146	1018
lncRNA:CR43148	1512
lncRNA:CR43150	546
lncRNA:CR43151	394
lncRNA:CR43157	533
lncRNA:CR43166	681
lncRNA:CR43174	12083
lncRNA:CR43193	919
lncRNA:CR43196	639
lncRNA:CR43199	1817
lncRNA:CR43234	2210
lncRNA:CR43238	488
lncRNA:CR43239	939
lncRNA:CR43241	1215
lncRNA:CR43242	1720
lncRNA:CR43247	632
lncRNA:CR43250	558
lncRNA:CR43252	1241
lncRNA:CR43253	4190
lncRNA:CR43256	2048
lncRNA:CR43258	1101
lncRNA:CR43260	566
lncRNA:CR43262	381
lncRNA:CR43263	932
lncRNA:CR43264	318
lncRNA:CR43270	4229
lncRNA:CR43274	580
lncRNA:CR43278	4324
lncRNA:CR43279	954
lncRNA:CR43280	1142
lncRNA:CR43282	714
lncRNA:CR43283	8493
lncRNA:CR43285	556
lncRNA:CR43287	813
lncRNA:CR43289	380
lncRNA:CR43297	1228
lncRNA:CR43298	398
lncRNA:CR43300	460
lncRNA:CR43301	1770
lncRNA:CR43302	392
lncRNA:CR43303	515
lncRNA:CR43304	530
lncRNA:CR43306	1197
lncRNA:CR43309	966
lncRNA:CR43314	18895
lncRNA:CR43334	15466
lncRNA:CR43353	597
lncRNA:CR43356	549
lncRNA:CR43357	1709
lncRNA:CR43358	324
lncRNA:CR43363	641
lncRNA:CR43372	2000
lncRNA:CR43387	423
lncRNA:CR43399	806
lncRNA:CR43404	695
lncRNA:CR43405	481
lncRNA:CR43406	1317
lncRNA:CR43408	644
lncRNA:CR43409	446
lncRNA:CR43410	491
lncRNA:CR43411	364
lncRNA:CR43412	202
lncRNA:CR43414	657
lncRNA:CR43415	625
lncRNA:CR43416	745
lncRNA:CR43417	1722
lncRNA:CR43418	704
lncRNA:CR43419	1283
lncRNA:CR43420	923
lncRNA:CR43421	663
lncRNA:CR43422	679
lncRNA:CR43423	1083
lncRNA:CR43424	1623
lncRNA:CR43428	1665
lncRNA:CR43431	4184
lncRNA:CR43432	1006
lncRNA:CR43434	584
lncRNA:CR43435	836
lncRNA:CR43436	667
lncRNA:CR43437	535
lncRNA:CR43440	796
lncRNA:CR43451	940
lncRNA:CR43452	897
lncRNA:CR43453	792
lncRNA:CR43455	644
lncRNA:CR43456	751
lncRNA:CR43457	437
lncRNA:CR43458	721
lncRNA:CR43459	7596
lncRNA:CR43461	3201
lncRNA:CR43475	503
lncRNA:CR43484	624
lncRNA:CR43485	476
lncRNA:CR43486	677
lncRNA:CR43487	727
lncRNA:CR43488	689
lncRNA:CR43489	997
lncRNA:CR43490	1031
lncRNA:CR43491	629
lncRNA:CR43492	997
lncRNA:CR43493	3019
lncRNA:CR43494	498
lncRNA:CR43495	383
lncRNA:CR43496	882
lncRNA:CR43498	566
lncRNA:CR43604	201
lncRNA:CR43605	891
lncRNA:CR43606	1619
lncRNA:CR43607	1438
lncRNA:CR43608	805
lncRNA:CR43610	405
lncRNA:CR43611	1655
lncRNA:CR43612	1244
lncRNA:CR43613	719
lncRNA:CR43617	5452
lncRNA:CR43620	895
lncRNA:CR43621	1375
lncRNA:CR43622	581
lncRNA:CR43624	1827
lncRNA:CR43625	513
lncRNA:CR43626	5165
lncRNA:CR43627	1844
lncRNA:CR43631	743
lncRNA:CR43632	704
lncRNA:CR43633	356
lncRNA:CR43634	339
lncRNA:CR43635	742
lncRNA:CR43639	617
lncRNA:CR43640	2120
lncRNA:CR43641	500
lncRNA:CR43642	897
lncRNA:CR43643	1283
lncRNA:CR43644	598
lncRNA:CR43648	499
lncRNA:CR43649	795
lncRNA:CR43650	10400
lncRNA:CR43651	1097
lncRNA:CR43652	1354
lncRNA:CR43653	2503
lncRNA:CR43654	3899
lncRNA:CR43655	593
lncRNA:CR43656	1892
lncRNA:CR43660	1949
lncRNA:CR43661	544
lncRNA:CR43681	4451
lncRNA:CR43682	1701
lncRNA:CR43684	416
lncRNA:CR43685	1361
lncRNA:CR43686	308
lncRNA:CR43695	699
lncRNA:CR43700	770
lncRNA:CR43704	529
lncRNA:CR43705	660
lncRNA:CR43706	587
lncRNA:CR43713	763
lncRNA:CR43714	701
lncRNA:CR43715	561
lncRNA:CR43716	719
lncRNA:CR43717	566
lncRNA:CR43718	452
lncRNA:CR43719	812
lncRNA:CR43721	286
lncRNA:CR43724	1007
lncRNA:CR43751	3534
lncRNA:CR43752	509
lncRNA:CR43753	8396
lncRNA:CR43754	1299
lncRNA:CR43761	1992
lncRNA:CR43762	1124
lncRNA:CR43763	428
lncRNA:CR43764	2064
lncRNA:CR43765	531
lncRNA:CR43766	506
lncRNA:CR43768	794
lncRNA:CR43769	536
lncRNA:CR43771	649
lncRNA:CR43785	428
lncRNA:CR43792	502
lncRNA:CR43793	400
lncRNA:CR43794	755
lncRNA:CR43801	546
lncRNA:CR43802	685
lncRNA:CR43803	948
lncRNA:CR43804	524
lncRNA:CR43805	1776
lncRNA:CR43807	2504
lncRNA:CR43808	1293
lncRNA:CR43810	502
lncRNA:CR43811	642
lncRNA:CR43817	761
lncRNA:CR43818	698
lncRNA:CR43819	770
lncRNA:CR43821	490
lncRNA:CR43822	457
lncRNA:CR43823	1817
lncRNA:CR43825	617
lncRNA:CR43826	537
lncRNA:CR43827	611
lncRNA:CR43828	2082
lncRNA:CR43830	637
lncRNA:CR43831	350
lncRNA:CR43832	537
lncRNA:CR43834	387
lncRNA:CR43835	941
lncRNA:CR43836	76084
lncRNA:CR43837	1918
lncRNA:CR43838	1218
lncRNA:CR43839	784
lncRNA:CR43840	806
lncRNA:CR43846	717
lncRNA:CR43847	1188
lncRNA:CR43848	655
lncRNA:CR43849	699
lncRNA:CR43852	252
lncRNA:CR43853	1037
lncRNA:CR43854	505
lncRNA:CR43855	4120
lncRNA:CR43856	853
lncRNA:CR43857	2113
lncRNA:CR43858	935
lncRNA:CR43859	565
lncRNA:CR43862	835
lncRNA:CR43863	589
lncRNA:CR43870	18409
lncRNA:CR43874	789
lncRNA:CR43878	2529
lncRNA:CR43879	602
lncRNA:CR43881	538
lncRNA:CR43882	722
lncRNA:CR43883	754
lncRNA:CR43884	601
lncRNA:CR43887	527
lncRNA:CR43888	336
lncRNA:CR43890	451
lncRNA:CR43892	276
lncRNA:CR43893	1042
lncRNA:CR43899	456
lncRNA:CR43900	1405
lncRNA:CR43904	1039
lncRNA:CR43905	1001
lncRNA:CR43907	500
lncRNA:CR43909	1258
lncRNA:CR43910	530
lncRNA:CR43911	402
lncRNA:CR43912	4002
lncRNA:CR43913	834
lncRNA:CR43914	1425
lncRNA:CR43917	321
lncRNA:CR43918	288
lncRNA:CR43927	492
lncRNA:CR43928	1306
lncRNA:CR43929	568
lncRNA:CR43930	548
lncRNA:CR43932	543
lncRNA:CR43937	363
lncRNA:CR43939	1187
lncRNA:CR43940	864
lncRNA:CR43941	1408
lncRNA:CR43942	1005
lncRNA:CR43943	610
lncRNA:CR43945	383
lncRNA:CR43949	1098
lncRNA:CR43950	1153
lncRNA:CR43951	1069
lncRNA:CR43952	426
lncRNA:CR43953	737
lncRNA:CR43956	201
lncRNA:CR43958	830
lncRNA:CR43960	72344
lncRNA:CR43961	2940
lncRNA:CR43962	439
lncRNA:CR43963	13330
lncRNA:CR43966	475
lncRNA:CR43967	315
lncRNA:CR43969	706
lncRNA:CR43970	436
lncRNA:CR43973	969
lncRNA:CR43974	1277
lncRNA:CR43977	634
lncRNA:CR43978	952
lncRNA:CR43983	1000
lncRNA:CR43984	300
lncRNA:CR43985	506
lncRNA:CR43987	601
lncRNA:CR43988	906
lncRNA:CR43989	953
lncRNA:CR43990	471
lncRNA:CR43991	539
lncRNA:CR43992	1390
lncRNA:CR43994	353
lncRNA:CR43995	252
lncRNA:CR44016	948
lncRNA:CR44017	601
lncRNA:CR44022	500
lncRNA:CR44023	1652
lncRNA:CR44024	4439
lncRNA:CR44026	363
lncRNA:CR44032	774
lncRNA:CR44033	939
lncRNA:CR44034	721
lncRNA:CR44036	851
lncRNA:CR44039	1440
lncRNA:CR44041	702
lncRNA:CR44042	1001
lncRNA:CR44043	2548
lncRNA:CR44048	980
lncRNA:CR44050	1155
lncRNA:CR44051	382
lncRNA:CR44055	1058
lncRNA:CR44056	502
lncRNA:CR44057	787
lncRNA:CR44058	1328
lncRNA:CR44059	3468
lncRNA:CR44060	462
lncRNA:CR44061	325
lncRNA:CR44066	996
lncRNA:CR44068	1100
lncRNA:CR44070	678
lncRNA:CR44073	403
lncRNA:CR44074	739
lncRNA:CR44075	819
lncRNA:CR44076	511
lncRNA:CR44077	811
lncRNA:CR44078	693
lncRNA:CR44080	1156
lncRNA:CR44081	471
lncRNA:CR44082	404
lncRNA:CR44084	528
lncRNA:CR44089	351
lncRNA:CR44091	424
lncRNA:CR44092	534
lncRNA:CR44096	2268
lncRNA:CR44097	702
lncRNA:CR44100	451
lncRNA:CR44103	326
lncRNA:CR44105	801
lncRNA:CR44109	2139
lncRNA:CR44110	2227
lncRNA:CR44111	828
lncRNA:CR44112	571
lncRNA:CR44113	340
lncRNA:CR44117	428
lncRNA:CR44118	428
lncRNA:CR44120	282
lncRNA:CR44121	267
lncRNA:CR44125	1602
lncRNA:CR44126	1595
lncRNA:CR44127	350
lncRNA:CR44129	451
lncRNA:CR44131	1001
lncRNA:CR44133	7485
lncRNA:CR44135	539
lncRNA:CR44136	764
lncRNA:CR44138	493
lncRNA:CR44143	813
lncRNA:CR44145	1140
lncRNA:CR44146	450
lncRNA:CR44148	860
lncRNA:CR44149	631
lncRNA:CR44150	1431
lncRNA:CR44151	422
lncRNA:CR44156	413
lncRNA:CR44157	634
lncRNA:CR44161	2423
lncRNA:CR44164	599
lncRNA:CR44166	550
lncRNA:CR44170	700
lncRNA:CR44171	801
lncRNA:CR44172	701
lncRNA:CR44173	954
lncRNA:CR44175	745
lncRNA:CR44177	12610
lncRNA:CR44178	6953
lncRNA:CR44180	330
lncRNA:CR44183	790
lncRNA:CR44184	476
lncRNA:CR44185	727
lncRNA:CR44186	558
lncRNA:CR44187	911
lncRNA:CR44188	1099
lncRNA:CR44189	729
lncRNA:CR44190	3748
lncRNA:CR44191	588
lncRNA:CR44196	919
lncRNA:CR44197	757
lncRNA:CR44198	417
lncRNA:CR44199	273
lncRNA:CR44200	300
lncRNA:CR44202	499
lncRNA:CR44203	500
lncRNA:CR44204	801
lncRNA:CR44206	15457
lncRNA:CR44208	2757
lncRNA:CR44209	308
lncRNA:CR44212	501
lncRNA:CR44213	300
lncRNA:CR44214	1546
lncRNA:CR44216	662
lncRNA:CR44217	541
lncRNA:CR44218	904
lncRNA:CR44219	801
lncRNA:CR44220	400
lncRNA:CR44221	552
lncRNA:CR44222	1190
lncRNA:CR44225	440
lncRNA:CR44226	565
lncRNA:CR44229	657
lncRNA:CR44230	1793
lncRNA:CR44231	701
lncRNA:CR44232	731
lncRNA:CR44233	291
lncRNA:CR44234	289
lncRNA:CR44236	594
lncRNA:CR44241	494
lncRNA:CR44256	487
lncRNA:CR44258	738
lncRNA:CR44260	1076
lncRNA:CR44262	554
lncRNA:CR44263	651
lncRNA:CR44264	897
lncRNA:CR44265	967
lncRNA:CR44268	393
lncRNA:CR44269	1070
lncRNA:CR44272	372
lncRNA:CR44273	901
lncRNA:CR44274	801
lncRNA:CR44276	422
lncRNA:CR44277	332
lncRNA:CR44278	500
lncRNA:CR44279	747
lncRNA:CR44280	651
lncRNA:CR44281	800
lncRNA:CR44282	1192
lncRNA:CR44283	515
lncRNA:CR44284	1101
lncRNA:CR44285	232
lncRNA:CR44288	927
lncRNA:CR44289	2073
lncRNA:CR44292	1801
lncRNA:CR44294	403
lncRNA:CR44295	1162
lncRNA:CR44298	299
lncRNA:CR44299	2703
lncRNA:CR44300	313
lncRNA:CR44301	299
lncRNA:CR44302	497
lncRNA:CR44305	1222
lncRNA:CR44306	801
lncRNA:CR44307	300
lncRNA:CR44308	490
lncRNA:CR44309	1081
lncRNA:CR44310	1324
lncRNA:CR44311	334
lncRNA:CR44312	553
lncRNA:CR44313	601
lncRNA:CR44315	301
lncRNA:CR44316	319
lncRNA:CR44317	3467
lncRNA:CR44318	530
lncRNA:CR44319	873
lncRNA:CR44320	35019
lncRNA:CR44322	644
lncRNA:CR44323	540
lncRNA:CR44324	605
lncRNA:CR44326	790
lncRNA:CR44330	529
lncRNA:CR44331	1305
lncRNA:CR44332	409
lncRNA:CR44333	366
lncRNA:CR44334	521
lncRNA:CR44337	503
lncRNA:CR44338	853
lncRNA:CR44339	629
lncRNA:CR44343	1002
lncRNA:CR44344	2241
lncRNA:CR44345	647
lncRNA:CR44346	473
lncRNA:CR44347	1938
lncRNA:CR44348	3001
lncRNA:CR44349	875
lncRNA:CR44350	3575
lncRNA:CR44352	6203
lncRNA:CR44353	334
lncRNA:CR44354	471
lncRNA:CR44357	239347
lncRNA:CR44360	632
lncRNA:CR44361	562
lncRNA:CR44363	560
lncRNA:CR44365	2633
lncRNA:CR44366	1591
lncRNA:CR44369	508
lncRNA:CR44371	801
lncRNA:CR44373	801
lncRNA:CR44376	600
lncRNA:CR44377	2301
lncRNA:CR44379	547
lncRNA:CR44380	1101
lncRNA:CR44384	497
lncRNA:CR44387	500
lncRNA:CR44389	300
lncRNA:CR44392	1024
lncRNA:CR44393	2461
lncRNA:CR44395	496
lncRNA:CR44396	762
lncRNA:CR44397	1626
lncRNA:CR44398	3594
lncRNA:CR44399	697
lncRNA:CR44400	393
lncRNA:CR44401	902
lncRNA:CR44404	228
lncRNA:CR44407	633
lncRNA:CR44408	603
lncRNA:CR44409	452
lncRNA:CR44410	230
lncRNA:CR44411	518
lncRNA:CR44412	796
lncRNA:CR44413	593
lncRNA:CR44414	873
lncRNA:CR44415	1895
lncRNA:CR44417	831
lncRNA:CR44418	751
lncRNA:CR44419	601
lncRNA:CR44420	637
lncRNA:CR44421	500
lncRNA:CR44423	707
lncRNA:CR44430	744
lncRNA:CR44432	851
lncRNA:CR44440	1301
lncRNA:CR44441	1169
lncRNA:CR44442	2037
lncRNA:CR44443	601
lncRNA:CR44444	809
lncRNA:CR44445	1105
lncRNA:CR44446	501
lncRNA:CR44447	601
lncRNA:CR44448	751
lncRNA:CR44450	301
lncRNA:CR44451	1051
lncRNA:CR44452	851
lncRNA:CR44453	618
lncRNA:CR44455	474
lncRNA:CR44456	401
lncRNA:CR44457	501
lncRNA:CR44458	901
lncRNA:CR44459	301
lncRNA:CR44460	751
lncRNA:CR44461	901
lncRNA:CR44462	1505
lncRNA:CR44463	201
lncRNA:CR44464	308
lncRNA:CR44465	501
lncRNA:CR44466	501
lncRNA:CR44467	801
lncRNA:CR44468	1601
lncRNA:CR44469	283
lncRNA:CR44470	1017
lncRNA:CR44471	2359
lncRNA:CR44472	688
lncRNA:CR44473	601
lncRNA:CR44474	601
lncRNA:CR44478	402
lncRNA:CR44479	483
lncRNA:CR44480	403
lncRNA:CR44481	570
lncRNA:CR44482	374
lncRNA:CR44483	576
lncRNA:CR44484	378
lncRNA:CR44485	770
lncRNA:CR44486	771
lncRNA:CR44487	653
lncRNA:CR44488	638
lncRNA:CR44489	531
lncRNA:CR44490	746
lncRNA:CR44491	701
lncRNA:CR44492	592
lncRNA:CR44493	351
lncRNA:CR44494	1396
lncRNA:CR44495	766
lncRNA:CR44496	606
lncRNA:CR44497	646
lncRNA:CR44498	4203
lncRNA:CR44499	312
lncRNA:CR44500	680
lncRNA:CR44501	2067
lncRNA:CR44502	581
lncRNA:CR44503	1401
lncRNA:CR44504	2203
lncRNA:CR44505	701
lncRNA:CR44506	4982
lncRNA:CR44507	794
lncRNA:CR44508	211
lncRNA:CR44510	757
lncRNA:CR44511	539
lncRNA:CR44513	442
lncRNA:CR44514	394
lncRNA:CR44515	948
lncRNA:CR44516	390
lncRNA:CR44517	1724
lncRNA:CR44518	495
lncRNA:CR44519	368
lncRNA:CR44520	1326
lncRNA:CR44522	392
lncRNA:CR44523	378
lncRNA:CR44524	488
lncRNA:CR44525	1215
lncRNA:CR44526	489
lncRNA:CR44527	436
lncRNA:CR44528	986
lncRNA:CR44529	608
lncRNA:CR44530	686
lncRNA:CR44531	587
lncRNA:CR44534	487
lncRNA:CR44535	2030
lncRNA:CR44536	1217
lncRNA:CR44537	1188
lncRNA:CR44538	782
lncRNA:CR44539	982
lncRNA:CR44540	784
lncRNA:CR44541	444
lncRNA:CR44542	328
lncRNA:CR44543	369
lncRNA:CR44544	771
lncRNA:CR44545	543
lncRNA:CR44546	212
lncRNA:CR44547	1104
lncRNA:CR44548	557
lncRNA:CR44549	633
lncRNA:CR44550	963
lncRNA:CR44551	390
lncRNA:CR44552	422
lncRNA:CR44553	1193
lncRNA:CR44554	452
lncRNA:CR44555	576
lncRNA:CR44556	662
lncRNA:CR44557	411
lncRNA:CR44558	686
lncRNA:CR44559	701
lncRNA:CR44560	1019
lncRNA:CR44561	687
lncRNA:CR44562	559
lncRNA:CR44563	494
lncRNA:CR44564	1177
lncRNA:CR44565	388
lncRNA:CR44566	864
lncRNA:CR44567	278
lncRNA:CR44568	560
lncRNA:CR44570	401
lncRNA:CR44571	501
lncRNA:CR44572	1201
lncRNA:CR44573	1701
lncRNA:CR44575	515
lncRNA:CR44576	484
lncRNA:CR44577	786
lncRNA:CR44578	336
lncRNA:CR44579	432
lncRNA:CR44580	598
lncRNA:CR44581	1207
lncRNA:CR44582	671
lncRNA:CR44583	316
lncRNA:CR44584	848
lncRNA:CR44585	370
lncRNA:CR44586	329
lncRNA:CR44587	1147
lncRNA:CR44588	372
lncRNA:CR44589	238
lncRNA:CR44590	1270
lncRNA:CR44591	965
lncRNA:CR44593	1405
lncRNA:CR44594	350
lncRNA:CR44595	1149
lncRNA:CR44596	1414
lncRNA:CR44597	447
lncRNA:CR44598	486
lncRNA:CR44601	647
lncRNA:CR44602	3139
lncRNA:CR44603	7385
lncRNA:CR44604	237
lncRNA:CR44605	249
lncRNA:CR44606	1036
lncRNA:CR44607	285
lncRNA:CR44608	538
lncRNA:CR44609	1332
lncRNA:CR44610	423
lncRNA:CR44611	505
lncRNA:CR44612	2960
lncRNA:CR44613	293
lncRNA:CR44614	580
lncRNA:CR44615	469
lncRNA:CR44616	353
lncRNA:CR44617	459
lncRNA:CR44618	663
lncRNA:CR44619	2705
lncRNA:CR44620	326
lncRNA:CR44621	532
lncRNA:CR44626	351
lncRNA:CR44627	501
lncRNA:CR44628	551
lncRNA:CR44629	201
lncRNA:CR44630	601
lncRNA:CR44631	701
lncRNA:CR44632	1736
lncRNA:CR44633	501
lncRNA:CR44634	204
lncRNA:CR44635	219
lncRNA:CR44636	352
lncRNA:CR44638	451
lncRNA:CR44639	801
lncRNA:CR44640	801
lncRNA:CR44641	401
lncRNA:CR44642	701
lncRNA:CR44643	1400
lncRNA:CR44644	501
lncRNA:CR44645	701
lncRNA:CR44646	301
lncRNA:CR44647	301
lncRNA:CR44648	501
lncRNA:CR44649	201
lncRNA:CR44650	357
lncRNA:CR44651	1103
lncRNA:CR44652	601
lncRNA:CR44654	1293
lncRNA:CR44655	688
lncRNA:CR44657	2749
lncRNA:CR44658	383
lncRNA:CR44659	501
lncRNA:CR44660	501
lncRNA:CR44661	470
lncRNA:CR44662	3758
lncRNA:CR44663	344
lncRNA:CR44664	439
lncRNA:CR44665	1451
lncRNA:CR44666	401
lncRNA:CR44667	1201
lncRNA:CR44668	497
lncRNA:CR44669	446
lncRNA:CR44670	402
lncRNA:CR44671	350
lncRNA:CR44672	382
lncRNA:CR44673	402
lncRNA:CR44674	760
lncRNA:CR44675	489
lncRNA:CR44676	371
lncRNA:CR44677	1670
lncRNA:CR44678	1201
lncRNA:CR44679	1042
lncRNA:CR44680	1024
lncRNA:CR44681	465
lncRNA:CR44682	480
lncRNA:CR44683	1919
lncRNA:CR44684	641
lncRNA:CR44685	1221
lncRNA:CR44686	997
lncRNA:CR44687	673
lncRNA:CR44688	493
lncRNA:CR44689	390
lncRNA:CR44691	2999
lncRNA:CR44692	720
lncRNA:CR44693	411
lncRNA:CR44694	382
lncRNA:CR44695	400
lncRNA:CR44696	810
lncRNA:CR44697	454
lncRNA:CR44698	361
lncRNA:CR44699	514
lncRNA:CR44700	451
lncRNA:CR44701	351
lncRNA:CR44702	843
lncRNA:CR44705	241
lncRNA:CR44707	1161
lncRNA:CR44708	401
lncRNA:CR44709	1482
lncRNA:CR44710	1138
lncRNA:CR44711	774
lncRNA:CR44712	498
lncRNA:CR44713	271
lncRNA:CR44714	348
lncRNA:CR44715	694
lncRNA:CR44716	419
lncRNA:CR44717	2873
lncRNA:CR44718	1121
lncRNA:CR44719	319
lncRNA:CR44720	603
lncRNA:CR44721	495
lncRNA:CR44722	323
lncRNA:CR44723	675
lncRNA:CR44725	601
lncRNA:CR44726	410
lncRNA:CR44727	403
lncRNA:CR44728	990
lncRNA:CR44729	734
lncRNA:CR44730	226
lncRNA:CR44731	713
lncRNA:CR44732	2211
lncRNA:CR44733	291
lncRNA:CR44734	322
lncRNA:CR44735	401
lncRNA:CR44736	367
lncRNA:CR44737	3188
lncRNA:CR44738	624
lncRNA:CR44739	931
lncRNA:CR44740	455
lncRNA:CR44741	387
lncRNA:CR44742	514
lncRNA:CR44743	1221
lncRNA:CR44744	1051
lncRNA:CR44745	1082
lncRNA:CR44747	233
lncRNA:CR44748	766
lncRNA:CR44749	651
lncRNA:CR44750	701
lncRNA:CR44751	656
lncRNA:CR44752	717
lncRNA:CR44753	1393
lncRNA:CR44754	10958
lncRNA:CR44755	501
lncRNA:CR44756	1901
lncRNA:CR44757	501
lncRNA:CR44758	3729
lncRNA:CR44759	1272
lncRNA:CR44760	301
lncRNA:CR44761	501
lncRNA:CR44762	301
lncRNA:CR44763	801
lncRNA:CR44764	1401
lncRNA:CR44765	334
lncRNA:CR44766	743
lncRNA:CR44767	745
lncRNA:CR44768	860
lncRNA:CR44769	383
lncRNA:CR44770	433
lncRNA:CR44771	619
lncRNA:CR44772	237
lncRNA:CR44773	365
lncRNA:CR44775	981
lncRNA:CR44776	583
lncRNA:CR44777	1650
lncRNA:CR44778	983
lncRNA:CR44779	41625
lncRNA:CR44780	201
lncRNA:CR44781	1201
lncRNA:CR44782	801
lncRNA:CR44783	701
lncRNA:CR44784	695
lncRNA:CR44785	721
lncRNA:CR44786	2824
lncRNA:CR44787	366
lncRNA:CR44788	335
lncRNA:CR44789	689
lncRNA:CR44790	1253
lncRNA:CR44791	406
lncRNA:CR44794	945
lncRNA:CR44795	432
lncRNA:CR44796	487
lncRNA:CR44797	559
lncRNA:CR44798	424
lncRNA:CR44799	496
lncRNA:CR44800	374
lncRNA:CR44801	3494
lncRNA:CR44802	487
lncRNA:CR44803	649
lncRNA:CR44804	382
lncRNA:CR44805	201
lncRNA:CR44808	317
lncRNA:CR44809	537
lncRNA:CR44810	5251
lncRNA:CR44811	18213
lncRNA:CR44813	1201
lncRNA:CR44814	437
lncRNA:CR44816	449
lncRNA:CR44817	426
lncRNA:CR44819	1242
lncRNA:CR44820	892
lncRNA:CR44821	331
lncRNA:CR44822	1037
lncRNA:CR44823	354
lncRNA:CR44824	443
lncRNA:CR44825	412
lncRNA:CR44826	499
lncRNA:CR44827	1001
lncRNA:CR44828	601
lncRNA:CR44829	918
lncRNA:CR44830	1583
lncRNA:CR44831	1353
lncRNA:CR44832	585
lncRNA:CR44833	107223
lncRNA:CR44834	627
lncRNA:CR44842	2099
lncRNA:CR44844	414
lncRNA:CR44845	1046
lncRNA:CR44846	9451
lncRNA:CR44848	699
lncRNA:CR44851	1411
lncRNA:CR44852	988
lncRNA:CR44853	566
lncRNA:CR44854	914
lncRNA:CR44855	578
lncRNA:CR44856	625
lncRNA:CR44857	448
lncRNA:CR44858	720
lncRNA:CR44859	601
lncRNA:CR44860	299
lncRNA:CR44861	574
lncRNA:CR44862	714
lncRNA:CR44863	413
lncRNA:CR44864	907
lncRNA:CR44865	576
lncRNA:CR44867	372
lncRNA:CR44868	552
lncRNA:CR44870	735
lncRNA:CR44871	840
lncRNA:CR44874	928
lncRNA:CR44875	497
lncRNA:CR44885	1427
lncRNA:CR44886	35068
lncRNA:CR44888	340
lncRNA:CR44889	888
lncRNA:CR44893	551
lncRNA:CR44895	1545
lncRNA:CR44898	1244
lncRNA:CR44899	653
lncRNA:CR44900	698
lncRNA:CR44901	1226
lncRNA:CR44902	823
lncRNA:CR44903	671
lncRNA:CR44904	357
lncRNA:CR44905	1099
lncRNA:CR44908	327
lncRNA:CR44909	42551
lncRNA:CR44912	832
lncRNA:CR44913	367
lncRNA:CR44914	1665
lncRNA:CR44915	1202
lncRNA:CR44916	687
lncRNA:CR44917	14666
lncRNA:CR44918	1346
lncRNA:CR44919	1167
lncRNA:CR44920	697
lncRNA:CR44921	501
lncRNA:CR44922	2517
lncRNA:CR44923	811
lncRNA:CR44924	1275
lncRNA:CR44925	606
lncRNA:CR44926	616
lncRNA:CR44927	1115
lncRNA:CR44928	1027
lncRNA:CR44929	2906
lncRNA:CR44930	1225
lncRNA:CR44931	7601
lncRNA:CR44932	951
lncRNA:CR44933	1801
lncRNA:CR44934	723
lncRNA:CR44935	601
lncRNA:CR44936	1377
lncRNA:CR44937	2610
lncRNA:CR44938	1892
lncRNA:CR44939	1051
lncRNA:CR44940	961
lncRNA:CR44941	3352
lncRNA:CR44942	553
lncRNA:CR44943	1946
lncRNA:CR44944	1475
lncRNA:CR44945	1176
lncRNA:CR44946	1962
lncRNA:CR44947	1181
lncRNA:CR44948	401
lncRNA:CR44949	1506
lncRNA:CR44950	1201
lncRNA:CR44951	1394
lncRNA:CR44952	639
lncRNA:CR44953	3851
lncRNA:CR44955	2592
lncRNA:CR44957	3071
lncRNA:CR44963	580
lncRNA:CR44964	1622
lncRNA:CR44965	525
lncRNA:CR44966	813
lncRNA:CR44967	499
lncRNA:CR44970	429
lncRNA:CR44971	379
lncRNA:CR44973	465
lncRNA:CR44974	744
lncRNA:CR44977	1432
